strata,filter,class,value,labels,variable,var_long,facet_label
0,cover,str,0.5713382959365845,No Pressure (0),percentage_first_returns_above_2m,Canopy Cover,Structure - Top 10% Canopy Cover
0,cum,dhi,1.7588281631469727,No Pressure (0),CumDHI,Cumulative DHI,Productivity - Top 10% Cumulative DHI
0,height,str,0.5939679145812988,No Pressure (0),elev_p95,Canopy Height,Structure - Top 10% Canopy Height
0,var,dhi,1.4266548156738281,No Pressure (0),VarDHI,Variation DHI,Productivity - Top 10% Variation DHI
0,biomass,str,0.5433406233787537,No Pressure (0),total_biomass,Aboveground Biomass,Structure - Top 10% Aboveground Biomass
0,complexity,str,0.07250454276800156,No Pressure (0),elev_cv,Structural Complexity,Structure - Top 10% Structural Complexity
0,cover,str,0.1668168306350708,No Pressure (0),percentage_first_returns_above_2m,Canopy Cover,Structure - Top 10% Canopy Cover
0,cum,dhi,1.6074566841125488,No Pressure (0),CumDHI,Cumulative DHI,Productivity - Top 10% Cumulative DHI
0,height,str,0.09587422013282776,No Pressure (0),elev_p95,Canopy Height,Structure - Top 10% Canopy Height
0,var,dhi,0.12431491911411285,No Pressure (0),VarDHI,Variation DHI,Productivity - Top 10% Variation DHI
0,biomass,str,0.49587300419807434,No Pressure (0),total_biomass,Aboveground Biomass,Structure - Top 10% Aboveground Biomass
0,complexity,str,0.05620978772640228,No Pressure (0),elev_cv,Structural Complexity,Structure - Top 10% Structural Complexity
0,cover,str,0.2625635862350464,No Pressure (0),percentage_first_returns_above_2m,Canopy Cover,Structure - Top 10% Canopy Cover
0,cum,dhi,1.5519737005233765,No Pressure (0),CumDHI,Cumulative DHI,Productivity - Top 10% Cumulative DHI
0,height,str,0.1095178946852684,No Pressure (0),elev_p95,Canopy Height,Structure - Top 10% Canopy Height
0,var,dhi,1.6953500509262085,No Pressure (0),VarDHI,Variation DHI,Productivity - Top 10% Variation DHI
0,biomass,str,0.7745299339294434,No Pressure (0),total_biomass,Aboveground Biomass,Structure - Top 10% Aboveground Biomass
0,complexity,str,0.26262223720550537,No Pressure (0),elev_cv,Structural Complexity,Structure - Top 10% Structural Complexity
0,cover,str,0.23140646517276764,No Pressure (0),percentage_first_returns_above_2m,Canopy Cover,Structure - Top 10% Canopy Cover
0,cum,dhi,2.7470853328704834,No Pressure (0),CumDHI,Cumulative DHI,Productivity - Top 10% Cumulative DHI
0,height,str,0.5626325607299805,No Pressure (0),elev_p95,Canopy Height,Structure - Top 10% Canopy Height
0,var,dhi,0.17462702095508575,No Pressure (0),VarDHI,Variation DHI,Productivity - Top 10% Variation DHI
0,biomass,str,0.07485645264387131,No Pressure (0),total_biomass,Aboveground Biomass,Structure - Top 10% Aboveground Biomass
0,complexity,str,0.49151501059532166,No Pressure (0),elev_cv,Structural Complexity,Structure - Top 10% Structural Complexity
0,cover,str,0.005062814801931381,No Pressure (0),percentage_first_returns_above_2m,Canopy Cover,Structure - Top 10% Canopy Cover
0,cum,dhi,0.33532193303108215,No Pressure (0),CumDHI,Cumulative DHI,Productivity - Top 10% Cumulative DHI
0,height,str,0.17518949508666992,No Pressure (0),elev_p95,Canopy Height,Structure - Top 10% Canopy Height
0,var,dhi,3.8281376361846924,No Pressure (0),VarDHI,Variation DHI,Productivity - Top 10% Variation DHI
0,biomass,str,0.7281917929649353,No Pressure (0),total_biomass,Aboveground Biomass,Structure - Top 10% Aboveground Biomass
0,complexity,str,0.09691460430622101,No Pressure (0),elev_cv,Structural Complexity,Structure - Top 10% Structural Complexity
0,cover,str,0.25950366258621216,No Pressure (0),percentage_first_returns_above_2m,Canopy Cover,Structure - Top 10% Canopy Cover
0,cum,dhi,0.7566375136375427,No Pressure (0),CumDHI,Cumulative DHI,Productivity - Top 10% Cumulative DHI
0,height,str,0.31407269835472107,No Pressure (0),elev_p95,Canopy Height,Structure - Top 10% Canopy Height
0,var,dhi,2.278327703475952,No Pressure (0),VarDHI,Variation DHI,Productivity - Top 10% Variation DHI
0,biomass,str,1.286446452140808,No Pressure (0),total_biomass,Aboveground Biomass,Structure - Top 10% Aboveground Biomass
0,complexity,str,0.3399456739425659,No Pressure (0),elev_cv,Structural Complexity,Structure - Top 10% Structural Complexity
0,cover,str,0.4198682904243469,No Pressure (0),percentage_first_returns_above_2m,Canopy Cover,Structure - Top 10% Canopy Cover
0,cum,dhi,0.18233172595500946,No Pressure (0),CumDHI,Cumulative DHI,Productivity - Top 10% Cumulative DHI
0,height,str,0.6505101323127747,No Pressure (0),elev_p95,Canopy Height,Structure - Top 10% Canopy Height
0,var,dhi,3.156982183456421,No Pressure (0),VarDHI,Variation DHI,Productivity - Top 10% Variation DHI
0,biomass,str,1.5268880128860474,No Pressure (0),total_biomass,Aboveground Biomass,Structure - Top 10% Aboveground Biomass
0,complexity,str,0.15347608923912048,No Pressure (0),elev_cv,Structural Complexity,Structure - Top 10% Structural Complexity
0,cover,str,0.46845075488090515,No Pressure (0),percentage_first_returns_above_2m,Canopy Cover,Structure - Top 10% Canopy Cover
0,cum,dhi,2.1652402877807617,No Pressure (0),CumDHI,Cumulative DHI,Productivity - Top 10% Cumulative DHI
0,height,str,0.536648154258728,No Pressure (0),elev_p95,Canopy Height,Structure - Top 10% Canopy Height
0,var,dhi,0.8467497825622559,No Pressure (0),VarDHI,Variation DHI,Productivity - Top 10% Variation DHI
0,biomass,str,1.0352783203125,No Pressure (0),total_biomass,Aboveground Biomass,Structure - Top 10% Aboveground Biomass
0,complexity,str,0.77561354637146,No Pressure (0),elev_cv,Structural Complexity,Structure - Top 10% Structural Complexity
0,cover,str,1.0752242803573608,No Pressure (0),percentage_first_returns_above_2m,Canopy Cover,Structure - Top 10% Canopy Cover
0,cum,dhi,0.07627548277378082,No Pressure (0),CumDHI,Cumulative DHI,Productivity - Top 10% Cumulative DHI
0,height,str,0.5294858813285828,No Pressure (0),elev_p95,Canopy Height,Structure - Top 10% Canopy Height
0,var,dhi,3.37031888961792,No Pressure (0),VarDHI,Variation DHI,Productivity - Top 10% Variation DHI
0,biomass,str,1.4803351163864136,No Pressure (0),total_biomass,Aboveground Biomass,Structure - Top 10% Aboveground Biomass
0,complexity,str,0.5707894563674927,No Pressure (0),elev_cv,Structural Complexity,Structure - Top 10% Structural Complexity
0,cover,str,0.533992350101471,No Pressure (0),percentage_first_returns_above_2m,Canopy Cover,Structure - Top 10% Canopy Cover
0,cum,dhi,0.9647478461265564,No Pressure (0),CumDHI,Cumulative DHI,Productivity - Top 10% Cumulative DHI
0,height,str,1.0775129795074463,No Pressure (0),elev_p95,Canopy Height,Structure - Top 10% Canopy Height
0,var,dhi,2.4560132026672363,No Pressure (0),VarDHI,Variation DHI,Productivity - Top 10% Variation DHI
0,biomass,str,0.07313580065965652,No Pressure (0),total_biomass,Aboveground Biomass,Structure - Top 10% Aboveground Biomass
0,complexity,str,0.630480170249939,No Pressure (0),elev_cv,Structural Complexity,Structure - Top 10% Structural Complexity
0,cover,str,0.26326948404312134,No Pressure (0),percentage_first_returns_above_2m,Canopy Cover,Structure - Top 10% Canopy Cover
0,cum,dhi,0.3750280737876892,No Pressure (0),CumDHI,Cumulative DHI,Productivity - Top 10% Cumulative DHI
0,height,str,0.12769633531570435,No Pressure (0),elev_p95,Canopy Height,Structure - Top 10% Canopy Height
0,var,dhi,3.243880271911621,No Pressure (0),VarDHI,Variation DHI,Productivity - Top 10% Variation DHI
0,biomass,str,0.13715744018554688,No Pressure (0),total_biomass,Aboveground Biomass,Structure - Top 10% Aboveground Biomass
0,complexity,str,0.40843579173088074,No Pressure (0),elev_cv,Structural Complexity,Structure - Top 10% Structural Complexity
0,cover,str,0.02321341261267662,No Pressure (0),percentage_first_returns_above_2m,Canopy Cover,Structure - Top 10% Canopy Cover
0,cum,dhi,0.3317970335483551,No Pressure (0),CumDHI,Cumulative DHI,Productivity - Top 10% Cumulative DHI
0,height,str,0.2566928267478943,No Pressure (0),elev_p95,Canopy Height,Structure - Top 10% Canopy Height
0,var,dhi,4.633800506591797,No Pressure (0),VarDHI,Variation DHI,Productivity - Top 10% Variation DHI
0,biomass,str,0.7452993988990784,No Pressure (0),total_biomass,Aboveground Biomass,Structure - Top 10% Aboveground Biomass
0,complexity,str,0.0643383115530014,No Pressure (0),elev_cv,Structural Complexity,Structure - Top 10% Structural Complexity
0,cover,str,0.2185378521680832,No Pressure (0),percentage_first_returns_above_2m,Canopy Cover,Structure - Top 10% Canopy Cover
0,cum,dhi,1.1053855419158936,No Pressure (0),CumDHI,Cumulative DHI,Productivity - Top 10% Cumulative DHI
0,height,str,0.1517459899187088,No Pressure (0),elev_p95,Canopy Height,Structure - Top 10% Canopy Height
0,var,dhi,0.6215781569480896,No Pressure (0),VarDHI,Variation DHI,Productivity - Top 10% Variation DHI
0,biomass,str,1.1683768033981323,No Pressure (0),total_biomass,Aboveground Biomass,Structure - Top 10% Aboveground Biomass
0,complexity,str,0.04165075719356537,No Pressure (0),elev_cv,Structural Complexity,Structure - Top 10% Structural Complexity
0,cover,str,0.31409934163093567,No Pressure (0),percentage_first_returns_above_2m,Canopy Cover,Structure - Top 10% Canopy Cover
0,cum,dhi,0.4359477758407593,No Pressure (0),CumDHI,Cumulative DHI,Productivity - Top 10% Cumulative DHI
0,height,str,0.6524502038955688,No Pressure (0),elev_p95,Canopy Height,Structure - Top 10% Canopy Height
0,var,dhi,1.5804409980773926,No Pressure (0),VarDHI,Variation DHI,Productivity - Top 10% Variation DHI
0,biomass,str,0.1147298514842987,No Pressure (0),total_biomass,Aboveground Biomass,Structure - Top 10% Aboveground Biomass
0,complexity,str,0.12727245688438416,No Pressure (0),elev_cv,Structural Complexity,Structure - Top 10% Structural Complexity
0,cover,str,0.3300095796585083,No Pressure (0),percentage_first_returns_above_2m,Canopy Cover,Structure - Top 10% Canopy Cover
0,cum,dhi,0.522108256816864,No Pressure (0),CumDHI,Cumulative DHI,Productivity - Top 10% Cumulative DHI
0,height,str,0.010375888086855412,No Pressure (0),elev_p95,Canopy Height,Structure - Top 10% Canopy Height
0,var,dhi,2.855375289916992,No Pressure (0),VarDHI,Variation DHI,Productivity - Top 10% Variation DHI
0,biomass,str,0.018109271302819252,No Pressure (0),total_biomass,Aboveground Biomass,Structure - Top 10% Aboveground Biomass
0,complexity,str,0.6850480437278748,No Pressure (0),elev_cv,Structural Complexity,Structure - Top 10% Structural Complexity
0,cover,str,0.0019014718709513545,No Pressure (0),percentage_first_returns_above_2m,Canopy Cover,Structure - Top 10% Canopy Cover
0,cum,dhi,1.8500312566757202,No Pressure (0),CumDHI,Cumulative DHI,Productivity - Top 10% Cumulative DHI
0,height,str,0.049118977040052414,No Pressure (0),elev_p95,Canopy Height,Structure - Top 10% Canopy Height
0,var,dhi,0.5564987063407898,No Pressure (0),VarDHI,Variation DHI,Productivity - Top 10% Variation DHI
0,biomass,str,2.4505248069763184,No Pressure (0),total_biomass,Aboveground Biomass,Structure - Top 10% Aboveground Biomass
0,complexity,str,0.7746333479881287,No Pressure (0),elev_cv,Structural Complexity,Structure - Top 10% Structural Complexity
0,cover,str,1.5521926879882813,No Pressure (0),percentage_first_returns_above_2m,Canopy Cover,Structure - Top 10% Canopy Cover
0,cum,dhi,1.9718807935714722,No Pressure (0),CumDHI,Cumulative DHI,Productivity - Top 10% Cumulative DHI
0,height,str,1.0984067916870117,No Pressure (0),elev_p95,Canopy Height,Structure - Top 10% Canopy Height
0,var,dhi,0.17476382851600647,No Pressure (0),VarDHI,Variation DHI,Productivity - Top 10% Variation DHI
0,biomass,str,0.85318922996521,No Pressure (0),total_biomass,Aboveground Biomass,Structure - Top 10% Aboveground Biomass
0,complexity,str,0.719488263130188,No Pressure (0),elev_cv,Structural Complexity,Structure - Top 10% Structural Complexity
0,cover,str,0.11035072058439255,No Pressure (0),percentage_first_returns_above_2m,Canopy Cover,Structure - Top 10% Canopy Cover
0,cum,dhi,1.3334009647369385,No Pressure (0),CumDHI,Cumulative DHI,Productivity - Top 10% Cumulative DHI
0,height,str,0.6072694659233093,No Pressure (0),elev_p95,Canopy Height,Structure - Top 10% Canopy Height
0,var,dhi,1.1116292476654053,No Pressure (0),VarDHI,Variation DHI,Productivity - Top 10% Variation DHI
0,biomass,str,1.211190104484558,No Pressure (0),total_biomass,Aboveground Biomass,Structure - Top 10% Aboveground Biomass
0,complexity,str,0.05471118167042732,No Pressure (0),elev_cv,Structural Complexity,Structure - Top 10% Structural Complexity
0,cover,str,0.27487754821777344,No Pressure (0),percentage_first_returns_above_2m,Canopy Cover,Structure - Top 10% Canopy Cover
0,cum,dhi,1.6505719423294067,No Pressure (0),CumDHI,Cumulative DHI,Productivity - Top 10% Cumulative DHI
0,height,str,0.3346560299396515,No Pressure (0),elev_p95,Canopy Height,Structure - Top 10% Canopy Height
0,var,dhi,1.368068814277649,No Pressure (0),VarDHI,Variation DHI,Productivity - Top 10% Variation DHI
0,biomass,str,0.5600525736808777,No Pressure (0),total_biomass,Aboveground Biomass,Structure - Top 10% Aboveground Biomass
0,complexity,str,0.08614719659090042,No Pressure (0),elev_cv,Structural Complexity,Structure - Top 10% Structural Complexity
0,cover,str,0.1507953405380249,No Pressure (0),percentage_first_returns_above_2m,Canopy Cover,Structure - Top 10% Canopy Cover
0,cum,dhi,3.8367068767547607,No Pressure (0),CumDHI,Cumulative DHI,Productivity - Top 10% Cumulative DHI
0,height,str,0.4333246648311615,No Pressure (0),elev_p95,Canopy Height,Structure - Top 10% Canopy Height
0,var,dhi,0.07588931918144226,No Pressure (0),VarDHI,Variation DHI,Productivity - Top 10% Variation DHI
0,biomass,str,0.7016429305076599,No Pressure (0),total_biomass,Aboveground Biomass,Structure - Top 10% Aboveground Biomass
0,complexity,str,0.06772865355014801,No Pressure (0),elev_cv,Structural Complexity,Structure - Top 10% Structural Complexity
0,cover,str,0.048058610409498215,No Pressure (0),percentage_first_returns_above_2m,Canopy Cover,Structure - Top 10% Canopy Cover
0,cum,dhi,4.026540756225586,No Pressure (0),CumDHI,Cumulative DHI,Productivity - Top 10% Cumulative DHI
0,height,str,0.16769099235534668,No Pressure (0),elev_p95,Canopy Height,Structure - Top 10% Canopy Height
0,var,dhi,0.053876008838415146,No Pressure (0),VarDHI,Variation DHI,Productivity - Top 10% Variation DHI
0,biomass,str,0.1651165634393692,No Pressure (0),total_biomass,Aboveground Biomass,Structure - Top 10% Aboveground Biomass
0,complexity,str,0.19686949253082275,No Pressure (0),elev_cv,Structural Complexity,Structure - Top 10% Structural Complexity
0,cover,str,0.647774875164032,No Pressure (0),percentage_first_returns_above_2m,Canopy Cover,Structure - Top 10% Canopy Cover
0,cum,dhi,4.679008960723877,No Pressure (0),CumDHI,Cumulative DHI,Productivity - Top 10% Cumulative DHI
0,height,str,0.07579969614744186,No Pressure (0),elev_p95,Canopy Height,Structure - Top 10% Canopy Height
0,var,dhi,0.416729599237442,No Pressure (0),VarDHI,Variation DHI,Productivity - Top 10% Variation DHI
0,biomass,str,0.314149409532547,No Pressure (0),total_biomass,Aboveground Biomass,Structure - Top 10% Aboveground Biomass
0,complexity,str,0.23720531165599823,No Pressure (0),elev_cv,Structural Complexity,Structure - Top 10% Structural Complexity
0,cover,str,0.02262234501540661,No Pressure (0),percentage_first_returns_above_2m,Canopy Cover,Structure - Top 10% Canopy Cover
0,cum,dhi,1.919379472732544,No Pressure (0),CumDHI,Cumulative DHI,Productivity - Top 10% Cumulative DHI
0,height,str,0.17470969259738922,No Pressure (0),elev_p95,Canopy Height,Structure - Top 10% Canopy Height
0,var,dhi,0.5893853306770325,No Pressure (0),VarDHI,Variation DHI,Productivity - Top 10% Variation DHI
0,biomass,str,0.8439856171607971,No Pressure (0),total_biomass,Aboveground Biomass,Structure - Top 10% Aboveground Biomass
0,complexity,str,0.475513219833374,No Pressure (0),elev_cv,Structural Complexity,Structure - Top 10% Structural Complexity
0,cover,str,0.14883320033550262,No Pressure (0),percentage_first_returns_above_2m,Canopy Cover,Structure - Top 10% Canopy Cover
0,cum,dhi,0.7899172902107239,No Pressure (0),CumDHI,Cumulative DHI,Productivity - Top 10% Cumulative DHI
0,height,str,0.45290616154670715,No Pressure (0),elev_p95,Canopy Height,Structure - Top 10% Canopy Height
0,var,dhi,2.213200569152832,No Pressure (0),VarDHI,Variation DHI,Productivity - Top 10% Variation DHI
0,biomass,str,0.06824871152639389,No Pressure (0),total_biomass,Aboveground Biomass,Structure - Top 10% Aboveground Biomass
0,complexity,str,0.2699459195137024,No Pressure (0),elev_cv,Structural Complexity,Structure - Top 10% Structural Complexity
0,cover,str,0.0038137356750667095,No Pressure (0),percentage_first_returns_above_2m,Canopy Cover,Structure - Top 10% Canopy Cover
0,cum,dhi,0.24692974984645844,No Pressure (0),CumDHI,Cumulative DHI,Productivity - Top 10% Cumulative DHI
0,height,str,0.09202411025762558,No Pressure (0),elev_p95,Canopy Height,Structure - Top 10% Canopy Height
0,var,dhi,5.364978313446045,No Pressure (0),VarDHI,Variation DHI,Productivity - Top 10% Variation DHI
0,biomass,str,0.04269271343946457,No Pressure (0),total_biomass,Aboveground Biomass,Structure - Top 10% Aboveground Biomass
0,complexity,str,0.20021705329418182,No Pressure (0),elev_cv,Structural Complexity,Structure - Top 10% Structural Complexity
